Filtering the log data using "process == "GestioneViaggi""
Timestamp                       (process)[PID]    
2025-12-23 19:06:04.356131+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] [schemeHandler=4, webPageID=9, frameID=4294967297, taskID=60] WebURLSchemeTaskProxy::startLoading
2025-12-23 19:06:04.356144+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=61] ResourceLoader::willSendRequestInternal: calling completion handler
2025-12-23 19:06:04.356149+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=61 SubResourceLoader::willSendRequestInternal: resource load finished; calling completion handler
2025-12-23 19:06:04.356153+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] 0x11106c100 - [resourceLoader=0x11400d800, frameLoader=0x1111e81a0, frame=0x1110d4220, webPageID=9, frameID=9, resourceID=9] WebLoaderStrategy::tryLoadingUsingURLSchemeHandler: URL will be handled by a UIProcess URL scheme handler
2025-12-23 19:06:04.356156+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] [schemeHandler=4, webPageID=9, frameID=4294967297, taskID=61] WebURLSchemeTaskProxy::startLoading
2025-12-23 19:06:04.356205+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=62] ResourceLoader::willSendRequestInternal: calling completion handler
2025-12-23 19:06:04.356234+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=62 SubResourceLoader::willSendRequestInternal: resource load finished; calling completion handler
2025-12-23 19:06:04.356273+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] 0x11106c100 - [resourceLoader=0x11400e800, frameLoader=0x1111e81a0, frame=0x1110d4220, webPageID=9, frameID=9, resourceID=9] WebLoaderStrategy::tryLoadingUsingURLSchemeHandler: URL will be handled by a UIProcess URL scheme handler
2025-12-23 19:06:04.356297+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] [schemeHandler=4, webPageID=9, frameID=4294967297, taskID=62] WebURLSchemeTaskProxy::startLoading
2025-12-23 19:06:04.356319+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=63] ResourceLoader::willSendRequestInternal: calling completion handler
2025-12-23 19:06:04.356339+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=63 SubResourceLoader::willSendRequestInternal: resource load finished; calling completion handler
2025-12-23 19:06:04.356362+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] 0x11106c100 - [resourceLoader=0x11400f000, frameLoader=0x1111e81a0, frame=0x1110d4220, webPageID=9, frameID=9, resourceID=9] WebLoaderStrategy::tryLoadingUsingURLSchemeHandler: URL will be handled by a UIProcess URL scheme handler
2025-12-23 19:06:04.356380+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] [schemeHandler=4, webPageID=9, frameID=4294967297, taskID=63] WebURLSchemeTaskProxy::startLoading
2025-12-23 19:06:04.356399+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=64] ResourceLoader::willSendRequestInternal: calling completion handler
2025-12-23 19:06:04.356418+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=64 SubResourceLoader::willSendRequestInternal: resource load finished; calling completion handler
2025-12-23 19:06:04.356438+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] 0x11106c100 - [resourceLoader=0x114012800, frameLoader=0x1111e81a0, frame=0x1110d4220, webPageID=9, frameID=9, resourceID=9] WebLoaderStrategy::tryLoadingUsingURLSchemeHandler: URL will be handled by a UIProcess URL scheme handler
2025-12-23 19:06:04.356457+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] [schemeHandler=4, webPageID=9, frameID=4294967297, taskID=64] WebURLSchemeTaskProxy::startLoading
2025-12-23 19:06:04.356480+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=65] ResourceLoader::willSendRequestInternal: calling completion handler
2025-12-23 19:06:04.356503+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=65 SubResourceLoader::willSendRequestInternal: resource load finished; calling completion handler
2025-12-23 19:06:04.356525+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] 0x11106c100 - [resourceLoader=0x114013800, frameLoader=0x1111e81a0, frame=0x1110d4220, webPageID=9, frameID=9, resourceID=9] WebLoaderStrategy::tryLoadingUsingURLSchemeHandler: URL will be handled by a UIProcess URL scheme handler
2025-12-23 19:06:04.356542+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] [schemeHandler=4, webPageID=9, frameID=4294967297, taskID=65] WebURLSchemeTaskProxy::startLoading
2025-12-23 19:06:04.356573+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] [schemeHandler=4, webPageID=9, frameID=4294967297, taskID=54] WebURLSchemeTaskProxy::didComplete
2025-12-23 19:06:04.356591+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=54 SubResourceLoader::didFinishLoading
2025-12-23 19:06:04.356713+0200  localhost GestioneViaggi[25402]: (AXCoreUtilities) [com.apple.Accessibility:AXLoading] Failed to load item AXCodeItem<0xb45a0da40> [Rank:5900] ScreenTimeUI [AXBundle name:/System/iOSSupport/System/Library/AccessibilityBundles/ScreenTimeUI.axbundle/ScreenTimeUI] [Platforms and Targets:{     iOS = ScreenTimeUI;     iosmac = ScreenTimeUI; } Framework] [Excluded: (null)]. error: Error Domain=AXLoading Code=0 "URL does not exist: file:///System/iOSSupport/System/Library/AccessibilityBundles/ScreenTimeUI.axbundle" UserInfo={NSLocalizedDescription=URL does not exist: file:///System/iOSSupport/System/Library/AccessibilityBundles/ScreenTimeUI.axbundle}
2025-12-23 19:06:04.357589+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d124420 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.357654+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: frameID=0
2025-12-23 19:06:04.357675+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d124480 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.357885+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Loading] 0xb45930e18 - [pageProxyID=8, webPageID=9, PID=25405] WebPageProxy::didCancelClientRedirectForFrame: frameID=4294967297, isMainFrame=1
2025-12-23 19:06:04.357898+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Loading] 0xb45930e18 - [pageProxyID=8, webPageID=9, PID=25405] WebPageProxy::didCommitLoadForFrame: frameID=4294967297, isMainFrame=1
2025-12-23 19:06:04.357904+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: Request to run JavaScript failed with error <private>
2025-12-23 19:06:04.357918+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: frameID=0
2025-12-23 19:06:04.357933+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: Request to run JavaScript failed with error <private>
2025-12-23 19:06:04.359258+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] [schemeHandler=4, webPageID=9, frameID=4294967297, taskID=60] WebURLSchemeTaskProxy::didComplete
2025-12-23 19:06:04.359265+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=60 SubResourceLoader::didFinishLoading
2025-12-23 19:06:04.363659+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d124420 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.363759+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d124480 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.366911+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] [schemeHandler=4, webPageID=9, frameID=4294967297, taskID=61] WebURLSchemeTaskProxy::didComplete
2025-12-23 19:06:04.366920+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=61 SubResourceLoader::didFinishLoading
2025-12-23 19:06:04.366926+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] WebContent[25405]: [webPageID=9] WebPage::unfreezeLayerTree: Removing a reason to freeze layer tree (reason=128, new=1, old=129)
2025-12-23 19:06:04.367194+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] [schemeHandler=4, webPageID=9, frameID=4294967297, taskID=62] WebURLSchemeTaskProxy::didComplete
2025-12-23 19:06:04.367200+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=62 SubResourceLoader::didFinishLoading
2025-12-23 19:06:04.367612+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=66] ResourceLoader::willSendRequestInternal: calling completion handler
2025-12-23 19:06:04.367619+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=66 SubResourceLoader::willSendRequestInternal: resource load finished; calling completion handler
2025-12-23 19:06:04.367624+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] 0x11106c100 - [resourceLoader=0x11401a800, frameLoader=0x1111e81a0, frame=0x1110d4220, webPageID=9, frameID=9, resourceID=9] WebLoaderStrategy::tryLoadingUsingURLSchemeHandler: URL will be handled by a UIProcess URL scheme handler
2025-12-23 19:06:04.367629+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] [schemeHandler=4, webPageID=9, frameID=4294967297, taskID=66] WebURLSchemeTaskProxy::startLoading
2025-12-23 19:06:04.367711+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] [schemeHandler=4, webPageID=9, frameID=4294967297, taskID=63] WebURLSchemeTaskProxy::didComplete
2025-12-23 19:06:04.367717+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=63 SubResourceLoader::didFinishLoading
2025-12-23 19:06:04.371101+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] [schemeHandler=4, webPageID=9, frameID=4294967297, taskID=64] WebURLSchemeTaskProxy::didComplete
2025-12-23 19:06:04.371117+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=64 SubResourceLoader::didFinishLoading
2025-12-23 19:06:04.371121+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] [schemeHandler=4, webPageID=9, frameID=4294967297, taskID=65] WebURLSchemeTaskProxy::didComplete
2025-12-23 19:06:04.371129+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=65 SubResourceLoader::didFinishLoading
2025-12-23 19:06:04.371198+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Loading] 0xb45930e18 - [pageProxyID=8, webPageID=9, PID=25405] WebPageProxy::didFinishDocumentLoadForFrame: frameID=4294967297, isMainFrame=1
2025-12-23 19:06:04.371343+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] WebContent[25405]: [webPageID=9] WebPage::unfreezeLayerTree: Removing a reason to freeze layer tree (reason=1, new=0, old=1)
2025-12-23 19:06:04.371351+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Layout] WebContent[25405]: [pageID=9, frameID=4294967297, isMainFrame=1] LocalFrameView::fireLayoutRelatedMilestonesIfNeeded: Firing first visually non-empty layout milestone on the main frame
2025-12-23 19:06:04.371356+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Layout] WebContent[25405]: [webFrameID=4294967297, webPageID=9] WebLocalFrameLoaderClient::dispatchDidReachLayoutMilestone: dispatching DidFirstLayoutForFrame
2025-12-23 19:06:04.371361+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Layout] WebContent[25405]: [webFrameID=4294967297, webPageID=9] WebLocalFrameLoaderClient::dispatchDidReachLayoutMilestone: dispatching DidReachLayoutMilestone (milestones=DidFirstLayout, DidFirstVisuallyNonEmptyLayout)
2025-12-23 19:06:04.371366+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Layout] WebContent[25405]: [webFrameID=4294967297, webPageID=9] WebLocalFrameLoaderClient::dispatchDidReachLayoutMilestone: dispatching DidFirstVisuallyNonEmptyLayoutForFrame
2025-12-23 19:06:04.371370+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Layout] WebContent[25405]: [webFrameID=4294967297, webPageID=9] WebLocalFrameLoaderClient::completePageTransitionIfNeeded: dispatching didCompletePageTransition
2025-12-23 19:06:04.371374+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9 frameID=4294967297 isMainFrame=1] FrameLoader::setState: main frame load completed
2025-12-23 19:06:04.371379+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:PerformanceLogging] WebContent[25405]: Memory usage info dump at <private>:
2025-12-23 19:06:04.371383+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:PerformanceLogging] WebContent[25405]:   <private>: 1
2025-12-23 19:06:04.371387+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:PerformanceLogging] WebContent[25405]:   <private>: 0
2025-12-23 19:06:04.371392+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Loading] 0xb45930e18 - [pageProxyID=8, webPageID=9, PID=25405] WebPageProxy::didFinishLoadForFrame: frameID=4294967297, isMainFrame=1
2025-12-23 19:06:04.371464+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:PerformanceLogging] WebContent[25405]:   <private>: 3
2025-12-23 19:06:04.371532+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d1600e0 - NavigationState will release its process network assertion soon because the page load completed
2025-12-23 19:06:04.371560+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:PerformanceLogging] WebContent[25405]:   <private>: 2
2025-12-23 19:06:04.371596+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:PerformanceLogging] WebContent[25405]:   <private>: 0
2025-12-23 19:06:04.371627+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:PerformanceLogging] WebContent[25405]:   <private>: 41
2025-12-23 19:06:04.371646+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:PerformanceLogging] WebContent[25405]:   <private>: 0
2025-12-23 19:06:04.371666+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:PerformanceLogging] WebContent[25405]:   <private>: 49
2025-12-23 19:06:04.371686+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:PerformanceLogging] WebContent[25405]:   <private>: 96
2025-12-23 19:06:04.371705+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:PerformanceLogging] WebContent[25405]:   <private>: 495710
2025-12-23 19:06:04.371726+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: ProgressTracker::progressCompleted: frameID 4294967297, value 0.500000, tracked frames 1, originating frameID 4294967297, isMainLoad 1
2025-12-23 19:06:04.371745+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: ProgressTracker::finalProgressComplete: value 0.500000, tracked frames 0, originating frameID 4294967297, isMainLoad 1, isMainLoadProgressing 0
2025-12-23 19:06:04.371769+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9 frameID=4294967297 isMainFrame=1] FrameLoader::checkLoadCompleteForThisFrame: Finished frame load
